election,year,constit,party,name,seats,quota,electorate,turnout,valid,spoilt,transfers,round_totals
general election,1989,Limerick West ,Fianna Fáil,Michael J. Noonan,3,7853,43690,31892,31411,481,"[6491, 3444]","[6491, 9935]"
general election,1989,Limerick West ,Progressive Democrats,Sean Liston,3,7853,43690,31892,31411,481,"[3960, 507]","[3960, 4467]"
general election,1989,Longford–Westmeath ,Fianna Fáil,Albert Reynolds,4,8460,,,42295,,"[9055, -595, 0, 0, 0, 0]","[9055, 8460, 8460, 8460, 8460, 8460]"
general election,1989,Longford–Westmeath ,Fianna Fáil,Mary O'Rourke,4,8460,,,42295,,"[7154, 320, 62, 452, 741, -269]","[7154, 7474, 7536, 7988, 8729, 8460]"
general election,1989,Longford–Westmeath ,Fine Gael,Louis Belton,4,8460,,,42295,,"[6515, 87, 119, 432, 1451, 0]","[6515, 6602, 6721, 7153, 8604, 8604]"
general election,1989,Longford–Westmeath ,Fine Gael,Paul McGrath,4,8460,,,42295,,"[4690, 6, 268, 569, 2069, 163]","[4690, 4696, 4964, 5533, 7602, 7765]"
general election,1989,Longford–Westmeath ,Fianna Fáil,Henry Abbott,4,8460,,,42295,,"[6733, 158, 94, 406, 11, 106]","[6733, 6891, 6985, 7391, 7402, 7508]"
general election,1989,Longford–Westmeath ,Fine Gael,Brendan McFadden,4,8460,,,42295,,"[4047, 4, 121, 599, 0, 0]","[4047, 4051, 4172, 4771, 0, 0]"
general election,1989,Longford–Westmeath ,Independent,June Kiernan,4,8460,,,42295,,"[3207, 13, 156, 0, 0, 0]","[3207, 3220, 3376, 0, 0, 0]"
general election,1989,Longford–Westmeath ,Progressive Democrats,Patrick Whelan,4,8460,,,42295,,"[733, 5, 0, 0, 0, 0]","[733, 738, 0, 0, 0, 0]"
general election,1989,Longford–Westmeath ,Independent,Hugh O'Brien,4,8460,,,42295,,"[161, 2, 0, 0, 0, 0]","[161, 163, 0, 0, 0, 0]"
general election,1989,Louth ,Labour Party,Michael Bell,4,8723,,,43612,,"[8375, 226, 410, 0, 0, -288, 0]","[8375, 8601, 9011, 9011, 9011, 8723, 8723]"
general election,1989,Louth ,Fine Gael,Brendan McGahon,4,8723,,,43612,,"[7812, 477, 642, 0, 0, 0, -208]","[7812, 8289, 8931, 8931, 8931, 8931, 8723]"
general election,1989,Louth ,Fianna Fáil,Séamus Kirk,4,8723,,,43612,,"[6892, 38, 221, 412, 554, 81, 74]","[6892, 6930, 7151, 7563, 8117, 8198, 8272]"
general election,1989,Louth ,Fianna Fáil,Dermot Ahern,4,8723,,,43612,,"[5924, 26, 112, 438, 384, 45, 89]","[5924, 5950, 6062, 6500, 6884, 6929, 7018]"
general election,1989,Louth ,Fianna Fáil,Jimmy Mulroy,4,8723,,,43612,,"[6052, 88, 71, 230, 466, 61, 45]","[6052, 6140, 6211, 6441, 6907, 6968, 7013]"
general election,1989,Louth ,Sinn Féin,Arthur Morgan,4,8723,,,43612,,"[2291, 751, 670, 189, 0, 0, 0]","[2291, 3042, 3712, 3901, 0, 0, 0]"
general election,1989,Louth ,Independent,Bernard Markey,4,8723,,,43612,,"[2217, 107, 55, 0, 0, 0, 0]","[2217, 2324, 2379, 0, 0, 0, 0]"
general election,1989,Louth ,Progressive Democrats,Frank Aiken,4,8723,,,43612,,"[2146, 147, 0, 0, 0, 0, 0]","[2146, 2293, 0, 0, 0, 0, 0]"
general election,1989,Louth ,Fine Gael,Richard Brannigan,4,8723,,,43612,,"[1744, 0, 0, 0, 0, 0, 0]","[1744, 0, 0, 0, 0, 0, 0]"
general election,1989,Louth ,Independent,Ronald Smith,4,8723,,,43612,,"[159, 0, 0, 0, 0, 0, 0]","[159, 0, 0, 0, 0, 0, 0]"
general election,1989,Mayo East ,Fine Gael,Jim Higgins,3,6779,,,27113,,"[8463, -1684]","[8463, 6779]"
general election,1989,Mayo East ,Fianna Fáil,Sean Calleary,3,6779,,,27113,,"[7313, 0]","[7313, 7313]"
general election,1989,Mayo East ,Fianna Fáil,P. J. Morley,3,6779,,,27113,,"[6579, 388]","[6579, 6967]"
general election,1989,Mayo East ,Fine Gael,Ernie Caffrey,3,6779,,,27113,,"[4758, 1296]","[4758, 6054]"
general election,1989,Mayo West ,Fine Gael,Enda Kenny,3,7326,,,29301,,"[5385, 2155, 0]","[5385, 7540, 7540]"
general election,1989,Mayo West ,Fianna Fáil,Padraig Flynn,3,7326,,,29301,,"[5974, 78, 1618]","[5974, 6052, 7670]"
general election,1989,Mayo West ,Fianna Fáil,Martin O'Toole,3,7326,,,29301,,"[5379, 681, 1353]","[5379, 6060, 7413]"
general election,1989,Mayo West ,Independent,Frank Durcan,3,7326,,,29301,,"[5187, 504, 536]","[5187, 5691, 6227]"
general election,1989,Mayo West ,Fianna Fáil,Paraic Cosgrove,3,7326,,,29301,,"[3804, 104, 0]","[3804, 3908, 0]"
general election,1989,Mayo West ,Fine Gael,Myles Staunton,3,7326,,,29301,,"[3572, 0, 0]","[3572, 0, 0]"
general election,1989,Meath ,Fine Gael,John Bruton,5,8423,,,50535,,"[9371, -948, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9371, 8423, 8423, 8423, 8423, 8423, 8423, 8423, 8423, 8423, 8423]"
general election,1989,Meath ,Fine Gael,John Farrelly,5,8423,,,50535,,"[5730, 721, 7, 83, 141, 47, 499, 68, 268, 1658, -799]","[5730, 6451, 6458, 6541, 6682, 6729, 7228, 7296, 7564, 9222, 8423]"
general election,1989,Meath ,Fianna Fáil,Mary Wallace,5,8423,,,50535,,"[6726, 31, 9, 11, 23, 28, 42, 99, 440, 786, 179]","[6726, 6757, 6766, 6777, 6800, 6828, 6870, 6969, 7409, 8195, 8374]"
general election,1989,Meath ,Fianna Fáil,Colm Hilliard,5,8423,,,50535,,"[6980, 32, 8, 62, 13, 53, 63, 132, 43, 455, 144]","[6980, 7012, 7020, 7082, 7095, 7148, 7211, 7343, 7386, 7841, 7985]"
general election,1989,Meath ,Fianna Fáil,Noel Dempsey,5,8423,,,50535,,"[6237, 33, 5, 39, 11, 30, 90, 91, 44, 423, 177]","[6237, 6270, 6275, 6314, 6325, 6355, 6445, 6536, 6580, 7003, 7180]"
general election,1989,Meath ,Fianna Fáil,Michael Lynch,5,8423,,,50535,,"[6461, 15, 5, 53, 9, 15, 20, 106, 18, 226, 85]","[6461, 6476, 6481, 6534, 6543, 6558, 6578, 6684, 6702, 6928, 7013]"
general election,1989,Meath ,Labour Party,Brian Fitzgerald,5,8423,,,50535,,"[4625, 44, 32, 31, 35, 276, 93, 209, 213, 0, 0]","[4625, 4669, 4701, 4732, 4767, 5043, 5136, 5345, 5558, 0, 0]"
general election,1989,Meath ,Independent,Ailish Sherrard,5,8423,,,50535,,"[973, 7, 35, 21, 26, 67, 37, 86, 0, 0, 0]","[973, 980, 1015, 1036, 1062, 1129, 1166, 1252, 0, 0, 0]"
general election,1989,Meath ,Sinn Féin,Joe Reilly,5,8423,,,50535,,"[1002, 3, 17, 10, 7, 109, 13, 0, 0, 0, 0]","[1002, 1005, 1022, 1032, 1039, 1148, 1161, 0, 0, 0, 0]"
general election,1989,Meath ,Progressive Democrats,John Bird,5,8423,,,50535,,"[609, 29, 2, 51, 253, 33, 0, 0, 0, 0, 0]","[609, 638, 640, 691, 944, 977, 0, 0, 0, 0, 0]"
general election,1989,Meath ,Workers' Party,Christopher Gorman],5,8423,,,50535,,"[628, 6, 130, 20, 17, 0, 0, 0, 0, 0, 0]","[628, 634, 764, 784, 801, 0, 0, 0, 0, 0, 0]"
general election,1989,Meath ,Progressive Democrats,Joseph Fernandez,5,8423,,,50535,,"[519, 21, 3, 14, 0, 0, 0, 0, 0, 0, 0]","[519, 540, 543, 557, 0, 0, 0, 0, 0, 0, 0]"
general election,1989,Meath ,Independent,William Battersby,5,8423,,,50535,,"[412, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[412, 416, 417, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1989,Meath ,Workers' Party,John King,5,8423,,,50535,,"[262, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1989,Roscommon ,Fianna Fáil,Terry Leyden,3,7724,,,30893,,"[6424, 3804, -2504]","[6424, 10228, 7724]"
general election,1989,Roscommon ,Independent,Tom Foxe,3,7724,,,30893,,"[6811, 710, 879]","[6811, 7521, 8400]"
general election,1989,Roscommon ,Fine Gael,John Connor,3,7724,,,30893,,"[6823, 483, 443]","[6823, 7306, 7749]"
general election,1989,Roscommon ,Fine Gael,Liam Naughten,3,7724,,,30893,,"[5435, 204, 557]","[5435, 5639, 6196]"
general election,1989,Roscommon ,Fianna Fáil,Sean Doherty,3,7724,,,30893,,"[5281, 0, 0]","[5281, 0, 0]"
general election,1989,Roscommon ,Independent,Andrew Kerrigan,3,7724,,,30893,,"[119, 0, 0]","[119, 0, 0]"
general election,1989,Sligo–Leitrim,Fine Gael,Gerry Reynolds,4,8556,,,42779,,"[8487, 440, 0, -371, 0, 0]","[8487, 8927, 8927, 8556, 8556, 8556]"
general election,1989,Sligo–Leitrim,Fianna Fáil,Matt Brennan,4,8556,,,42779,,"[7982, 70, 107, 12, 3939, -3554]","[7982, 8052, 8159, 8171, 12110, 8556]"
general election,1989,Sligo–Leitrim,Fianna Fáil,John Ellis,4,8556,,,42779,,"[6295, 44, 327, 24, 669, 2671]","[6295, 6339, 6666, 6690, 7359, 10030]"
general election,1989,Sligo–Leitrim,Fine Gael,Ted Nealon,4,8556,,,42779,,"[6881, 347, 84, 281, 379, 403]","[6881, 7228, 7312, 7593, 7972, 8375]"
general election,1989,Sligo–Leitrim,Independent Socialist,Declan Bree,4,8556,,,42779,,"[4947, 189, 516, 39, 491, 433]","[4947, 5136, 5652, 5691, 6182, 6615]"
general election,1989,Sligo–Leitrim,Fianna Fáil,Hugh Glynn,4,8556,,,42779,,"[5450, 105, 78, 14, 0, 0]","[5450, 5555, 5633, 5647, 0, 0]"
general election,1989,Sligo–Leitrim,Sinn Féin,Seán MacManus,4,8556,,,42779,,"[1482, 21, 0, 0, 0, 0]","[1482, 1503, 0, 0, 0, 0]"
general election,1989,Sligo–Leitrim,Progressive Democrats,Hugh Slevin,4,8556,,,42779,,"[1255, 0, 0, 0, 0, 0]","[1255, 0, 0, 0, 0, 0]"
general election,1989,Tipperary North ,Fianna Fáil,Michael O'Kennedy,3,7909,,,31634,,"[8855, -946, 0]","[8855, 7909, 7909]"
general election,1989,Tipperary North ,Fianna Fáil,Michael Smith,3,7909,,,31634,,"[7221, 782, 0]","[7221, 8003, 8003]"
general election,1989,Tipperary North ,Fine Gael,Michael Lowry,3,7909,,,31634,,"[6427, 41, 1523]","[6427, 6468, 7991]"
general election,1989,Tipperary North ,Labour Party,John Ryan,3,7909,,,31634,,"[7215, 106, 313]","[7215, 7321, 7634]"
general election,1989,Tipperary North ,Fine Gael,Tom Berkery,3,7909,,,31634,,"[1837, 15, 0]","[1837, 1852, 0]"
general election,1989,Tipperary North ,Independent,William Fitzsimon,3,7909,,,31634,,"[79, 2, 0]","[79, 81, 0]"
general election,1989,Tipperary South ,Ceann Comhairle,Seán Treacy,4,9793,,,39170,,CC,CC
general election,1989,Tipperary South ,Fianna Fáil,Noel Davern,4,9793,,,39170,,"[9497, 148, 818, -670, 0]","[9497, 9645, 10463, 9793, 9793]"
general election,1989,Tipperary South ,Fine Gael,Theresa Ahearn,4,9793,,,39170,,"[5462, 471, 409, 140, 4242]","[5462, 5933, 6342, 6482, 10724]"
general election,1989,Tipperary South ,Labour Party,Michael Ferris,4,9793,,,39170,,"[7080, 170, 959, 145, 1126]","[7080, 7250, 8209, 8354, 9480]"
general election,1989,Tipperary South ,Fianna Fáil,Sean McCarthy,4,9793,,,39170,,"[7360, 72, 196, 328, 399]","[7360, 7432, 7628, 7956, 8355]"
general election,1989,Tipperary South ,Fine Gael,Brendan Griffin,4,9793,,,39170,,"[5648, 267, 162, 38, 0]","[5648, 5915, 6077, 6115, 0]"
general election,1989,Tipperary South ,Independent,Séamus Healy,4,9793,,,39170,,"[2859, 64, 0, 0, 0]","[2859, 2923, 0, 0, 0]"
general election,1989,Tipperary South ,Progressive Democrats,Thomas Lonergan,4,9793,,,39170,,"[1171, 0, 0, 0, 0]","[1171, 0, 0, 0, 0]"
general election,1989,Tipperary South ,Independent,William Fitzsimon,4,9793,,,39170,,"[93, 0, 0, 0, 0]","[93, 0, 0, 0, 0]"
general election,1989,Waterford ,Fine Gael,Austin Deasy,4,8265,,,41320,,"[7571, 97, 2071, -1474, 0]","[7571, 7668, 9739, 8265, 8265]"
general election,1989,Waterford ,Labour Party,Brian O'Shea,4,8265,,,41320,,"[7823, 146, 239, 197, 0]","[7823, 7969, 8208, 8405, 8405]"
general election,1989,Waterford ,Fianna Fáil,Jackie Fahey,4,8265,,,41320,,"[6991, 579, 68, 47, 597]","[6991, 7570, 7638, 7685, 8282]"
general election,1989,Waterford ,Fianna Fáil,Brendan Kenneally,4,8265,,,41320,,"[5486, 934, 82, 47, 598]","[5486, 6420, 6502, 6549, 7147]"
general election,1989,Waterford ,Progressive Democrats,Martin Cullen,4,8265,,,41320,,"[3489, 45, 711, 1100, 1325]","[3489, 3534, 4245, 5345, 6670]"
general election,1989,Waterford ,Workers' Party,Paddy Gallagher,4,8265,,,41320,,"[4570, 121, 139, 83, 0]","[4570, 4691, 4830, 4913, 0]"
general election,1989,Waterford ,Fine Gael,Katharine Bulbulia,4,8265,,,41320,,"[3340, 39, 0, 0, 0]","[3340, 3379, 0, 0, 0]"
general election,1989,Waterford ,Fianna Fáil,Brian Swift,4,8265,,,41320,,"[4707, 0, 0, 0, 0]","[4707, 0, 0, 0, 0]"
general election,1989,Waterford ,Fine Gael,Maurice Cummins,4,8265,,,41320,,"[3664, 0, 0, 0, 0]","[3664, 0, 0, 0, 0]"
general election,1989,Waterford ,Independent,Padraig Sweeney,4,8265,,,41320,,"[159, 0, 0, 0, 0]","[159, 0, 0, 0, 0]"
general election,1989,Wexford ,Labour Party,Brendan Howlin,5,8553,,,51312,,"[9253, -700, 0, 0, 0, 0, 0]","[9253, 8553, 8553, 8553, 8553, 8553, 8553]"
general election,1989,Wexford ,Fianna Fáil,John Browne,5,8553,,,51312,,"[6983, 33, 78, 2546, -1087, 0, 0]","[6983, 7016, 7094, 9640, 8553, 8553, 8553]"
general election,1989,Wexford ,Fine Gael,Ivan Yates,5,8553,,,51312,,"[7161, 119, 454, 138, 13, 2849, -2181]","[7161, 7280, 7734, 7872, 7885, 10734, 8553]"
general election,1989,Wexford ,Fine Gael,Michael D'Arcy,5,8553,,,51312,,"[5161, 50, 217, 545, 38, 1328, 1943]","[5161, 5211, 5428, 5973, 6011, 7339, 9282]"
general election,1989,Wexford ,Fianna Fáil,Seamus Cullimore,5,8553,,,51312,,"[6893, 106, 292, 554, 165, 542, 178]","[6893, 6999, 7291, 7845, 8010, 8552, 8730]"
general election,1989,Wexford ,Fianna Fáil,Hugh Byrne,5,8553,,,51312,,"[5128, 27, 75, 629, 867, 132, 60]","[5128, 5155, 5230, 5859, 6726, 6858, 6918]"
general election,1989,Wexford ,Fine Gael,Avril Doyle,5,8553,,,51312,,"[4596, 134, 331, 48, 4, 0, 0]","[4596, 4730, 5061, 5109, 5113, 0, 0]"
general election,1989,Wexford ,Fianna Fáil,Lorcan Allen,5,8553,,,51312,,"[4489, 8, 64, 0, 0, 0, 0]","[4489, 4497, 4561, 0, 0, 0, 0]"
general election,1989,Wexford ,Workers' Party,Michael Enright,5,8553,,,51312,,"[1049, 202, 0, 0, 0, 0, 0]","[1049, 1251, 0, 0, 0, 0, 0]"
general election,1989,Wexford ,Progressive Democrats,William Willoughby,5,8553,,,51312,,"[599, 21, 0, 0, 0, 0, 0]","[599, 620, 0, 0, 0, 0, 0]"
general election,1989,Wicklow ,Labour Party,Liam Kavanagh,4,8488,,,42439,,"[8541, -53, 0, 0, 0, 0, 0]","[8541, 8488, 8488, 8488, 8488, 8488, 8488]"
general election,1989,Wicklow ,Fianna Fáil,Joe Jacob,4,8488,,,42439,,"[8454, 8, 77, -51, 0, 0, 0]","[8454, 8462, 8539, 8488, 8488, 8488, 8488]"
general election,1989,Wicklow ,Fine Gael,Godfrey Timmins,4,8488,,,42439,,"[7661, 15, 66, 6, 211, 821, -292]","[7661, 7676, 7742, 7748, 7959, 8780, 8488]"
general election,1989,Wicklow ,Fianna Fáil,Dick Roche,4,8488,,,42439,,"[7707, 5, 81, 15, 198, 283, 21]","[7707, 7712, 7793, 7808, 8006, 8289, 8310]"
general election,1989,Wicklow ,Fine Gael,George Jones,4,8488,,,42439,,"[4333, 5, 97, 24, 39, 825, 246]","[4333, 4338, 4435, 4459, 4498, 5323, 5569]"
general election,1989,Wicklow ,Workers' Party,Dermot Tobin,4,8488,,,42439,,"[2049, 10, 117, 1, 264, 195, 25]","[2049, 2059, 2176, 2177, 2441, 2636, 2661]"
general election,1989,Wicklow ,Progressive Democrats,Ciaran Murphy,4,8488,,,42439,,"[2109, 5, 89, 5, 83, 0, 0]","[2109, 2114, 2203, 2208, 2291, 0, 0]"
general election,1989,Wicklow ,Independent,Seán Wolahan,4,8488,,,42439,,"[919, 3, 98, 0, 0, 0, 0]","[919, 922, 1020, 1020, 0, 0, 0]"
general election,1989,Wicklow ,Independent,Barbara Hyland,4,8488,,,42439,,"[666, 2, 0, 0, 0, 0, 0]","[666, 668, 0, 0, 0, 0, 0]"
general election,1987,Carlow–Kilkenny ,Fianna Fáil,Liam Aylward,5,9581,,,9581,,"[10773, -1192, 0, 0, 0, 0, 0]","[10773, 9581, 9581, 9581, 9581, 9581, 9581]"
general election,1987,Carlow–Kilkenny ,Fianna Fáil,M. J. Nolan,5,9581,,,9581,,"[9319, 210, 105, 0, 0, 0, 0]","[9319, 9529, 9634, 9634, 9634, 9634, 9634]"
general election,1987,Carlow–Kilkenny ,Labour Party,Séamus Pattison,5,9581,,,9581,,"[7358, 65, 638, 357, 544, 1385, 0]","[7358, 7423, 8061, 8418, 8962, 10347, 10347]"
general election,1987,Carlow–Kilkenny ,Fine Gael,Kieran Crotty,5,9581,,,9581,,"[5107, 46, 91, 126, 2513, 420, 141]","[5107, 5153, 5244, 5370, 7883, 8303, 8444]"
general election,1987,Carlow–Kilkenny ,Progressive Democrats,Martin Gibbons,5,9581,,,9581,,"[4511, 58, 197, 2016, 571, 760, 209]","[4511, 4569, 4766, 6782, 7353, 8113, 8322]"
general election,1987,Carlow–Kilkenny ,Fine Gael,Phil Hogan,5,9581,,,9581,,"[5376, 30, 73, 114, 1107, 720, 0]","[5376, 5406, 5479, 5593, 6700, 7420, 0]"
general election,1987,Carlow–Kilkenny ,Fianna Fáil,Pat Millea,5,9581,,,9581,,"[5435, 720, 195, 143, 99, 0, 0]","[5435, 6155, 6350, 6493, 6592, 0, 0]"
general election,1987,Carlow–Kilkenny ,Fine Gael,John Browne,5,9581,,,9581,,"[4390, 19, 36, 776, 0, 0, 0]","[4390, 4409, 4445, 5221, 0, 0, 0]"
general election,1987,Carlow–Kilkenny ,Progressive Democrats,Michael Kearns,5,9581,,,9581,,"[3552, 14, 109, 0, 0, 0, 0]","[3552, 3566, 3675, 0, 0, 0, 0]"
general election,1987,Carlow–Kilkenny ,Workers' Party,Joseph Butler,5,9581,,,9581,,"[1664, 30, 0, 0, 0, 0, 0]","[1664, 1694, 0, 0, 0, 0, 0]"
general election,1987,Cavan–Monaghan ,Ceann Comhairle,Thomas J. Fitzpatrick,5,11563,,,57812,,CC,CC
general election,1987,Cavan–Monaghan ,Fianna Fáil,Rory O'Hanlon,5,11563,,,57812,,"[11265, 41, 88, 263, 0]","[11265, 11306, 11394, 11657, 11657]"
general election,1987,Cavan–Monaghan ,Fianna Fáil,John Wilson,5,11563,,,57812,,"[11163, 15, 72, 349, 0]","[11163, 11178, 11250, 11599, 11599]"
general election,1987,Cavan–Monaghan ,Fianna Fáil,Jimmy Leonard,5,11563,,,57812,,"[9319, 125, 54, 292, 2195]","[9319, 9444, 9498, 9790, 11985]"
general election,1987,Cavan–Monaghan ,Fine Gael,Andrew Boylan,5,11563,,,57812,,"[10132, 43, 78, 393, 283]","[10132, 10175, 10253, 10646, 10929]"
general election,1987,Cavan–Monaghan ,Fine Gael,John Conlan,5,11563,,,57812,,"[8795, 80, 58, 250, 385]","[8795, 8875, 8933, 9183, 9568]"
general election,1987,Cavan–Monaghan ,Sinn Féin,Caoimhghín Ó Caoláin,5,11563,,,57812,,"[4219, 48, 85, 321, 0]","[4219, 4267, 4352, 4673, 0]"
general election,1987,Cavan–Monaghan ,Independent,Patrick McKiernan,5,11563,,,57812,,"[1868, 54, 129, 0, 0]","[1868, 1922, 2051, 0, 0]"
general election,1987,Cavan–Monaghan ,Workers' Party,Oliver Rogers,5,11563,,,57812,,"[577, 26, 0, 0, 0]","[577, 603, 0, 0, 0]"
general election,1987,Cavan–Monaghan ,Independent,Pádraig Duffy,5,11563,,,57812,,"[474, 0, 0, 0, 0]","[474, 0, 0, 0, 0]"
general election,1987,Clare ,Fianna Fáil,Síle de Valera,4,9475,,,47373,,"[8530, 36, 127, 277, 62, 1299, -856, 0]","[8530, 8566, 8693, 8970, 9032, 10331, 9475, 9475]"
general election,1987,Clare ,Fine Gael,Donal Carey,4,9475,,,47373,,"[8045, 84, 63, 742, 303, 435, 0, 0]","[8045, 8129, 8192, 8934, 9237, 9672, 9672, 9672]"
general election,1987,Clare ,Fianna Fáil,Brendan Daly,4,9475,,,47373,,"[7897, 31, 50, 320, 90, 1144, 0, 0]","[7897, 7928, 7978, 8298, 8388, 9532, 9532, 9532]"
general election,1987,Clare ,Fine Gael,Madeleine Taylor-Quinn,4,9475,,,47373,,"[5229, 99, 20, 147, 162, 157, 43, 2885]","[5229, 5328, 5348, 5495, 5657, 5814, 5857, 8742]"
general election,1987,Clare ,Fianna Fáil,Frank Barrett,4,9475,,,47373,,"[4799, 22, 51, 330, 59, 791, 789, 1013]","[4799, 4821, 4872, 5202, 5261, 6052, 6841, 7854]"
general election,1987,Clare ,Progressive Democrats,David O'Keeffe,4,9475,,,47373,,"[3069, 65, 54, 138, 2085, 148, 24, 0]","[3069, 3134, 3188, 3326, 5411, 5559, 5583, 0]"
general election,1987,Clare ,Fianna Fáil,John O'Rourke,4,9475,,,47373,,"[3796, 16, 46, 131, 71, 0, 0, 0]","[3796, 3812, 3858, 3989, 4060, 0, 0, 0]"
general election,1987,Clare ,Progressive Democrats,Thomas Meaney,4,9475,,,47373,,"[2534, 39, 48, 249, 0, 0, 0, 0]","[2534, 2573, 2621, 2870, 0, 0, 0, 0]"
general election,1987,Clare ,Independent,Thomas Brennan,4,9475,,,47373,,"[2230, 103, 181, 0, 0, 0, 0, 0]","[2230, 2333, 2514, 0, 0, 0, 0, 0]"
general election,1987,Clare ,Independent,Brigid Makowski,4,9475,,,47373,,"[644, 72, 0, 0, 0, 0, 0, 0]","[644, 716, 0, 0, 0, 0, 0, 0]"
general election,1987,Clare ,Labour Party,Thomas O'Shaughnessy,4,9475,,,47373,,"[600, 0, 0, 0, 0, 0, 0, 0]","[600, 0, 0, 0, 0, 0, 0, 0]"
general election,1987,Cork East ,Fianna Fáil,Michael Ahern,4,8355,,,41770,,"[8169, 188, 0, 0]","[8169, 8357, 8357, 8357]"
general election,1987,Cork East ,Fianna Fáil,Ned O'Keeffe,4,8355,,,41770,,"[8178, 75, 87, 522]","[8178, 8253, 8340, 8862]"
general election,1987,Cork East ,Fine Gael,Patrick Hegarty,4,8355,,,41770,,"[6831, 233, 400, 965]","[6831, 7064, 7464, 8429]"
general election,1987,Cork East ,Workers' Party,Joe Sherlock,4,8355,,,41770,,"[6986, 561, 181, 629]","[6986, 7547, 7728, 8357]"
general election,1987,Cork East ,Fine Gael,Paul Bradford,4,8355,,,41770,,"[5908, 76, 193, 951]","[5908, 5984, 6177, 7128]"
general election,1987,Cork East ,Progressive Democrats,John Guinevan,4,8355,,,41770,,"[2340, 30, 1147, 0]","[2340, 2370, 3517, 0]"
general election,1987,Cork East ,Progressive Democrats,Hugh Hall,4,8355,,,41770,,"[1936, 154, 0, 0]","[1936, 2090, 0, 0]"
general election,1987,Cork East ,Labour Party,Anthony Hobbs,4,8355,,,41770,,"[888, 0, 0, 0]","[888, 0, 0, 0]"
general election,1987,Cork East ,Sinn Féin,Kieran McCarthy,4,8355,,,41770,,"[534, 0, 0, 0]","[534, 0, 0, 0]"
general election,1987,Cork North–Central ,Fianna Fáil,Dan Wallace,5,7224,,,43343,,"[7509, -285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7509, 7224, 7224, 7224, 7224, 7224, 7224, 7224, 7224, 7224, 7224, 7224]"
general election,1987,Cork North–Central ,Fianna Fáil,Denis Lyons,5,7224,,,43343,,"[5039, 94, 19, 28, 69, 38, 98, 517, 124, 2408, -1210, 0]","[5039, 5133, 5152, 5180, 5249, 5287, 5385, 5902, 6026, 8434, 7224, 7224]"
general election,1987,Cork North–Central ,Progressive Democrats,Mairín Quill,5,7224,,,43343,,"[5046, 13, 10, 89, 18, 82, 75, 98, 1665, 140, 0, 0]","[5046, 5059, 5069, 5158, 5176, 5258, 5333, 5431, 7096, 7236, 7236, 7236]"
general election,1987,Cork North–Central ,Fine Gael,Bernard Allen,5,7224,,,43343,,"[5934, 16, 15, 70, 31, 89, 118, 51, 207, 132, 119, 510]","[5934, 5950, 5965, 6035, 6066, 6155, 6273, 6324, 6531, 6663, 6782, 7292]"
general election,1987,Cork North–Central ,Fine Gael,Liam Burke,5,7224,,,43343,,"[5438, 8, 5, 35, 18, 58, 42, 34, 139, 70, 99, 266]","[5438, 5446, 5451, 5486, 5504, 5562, 5604, 5638, 5777, 5847, 5946, 6212]"
general election,1987,Cork North–Central ,Labour Party,Gerry O'Sullivan,5,7224,,,43343,,"[2553, 14, 24, 49, 48, 78, 685, 49, 74, 85, 239, 1102]","[2553, 2567, 2591, 2640, 2688, 2766, 3451, 3500, 3574, 3659, 3898, 5000]"
general election,1987,Cork North–Central ,Workers' Party,John Kelleher,5,7224,,,43343,,"[2628, 6, 91, 84, 158, 172, 116, 51, 48, 99, 210, 0]","[2628, 2634, 2725, 2809, 2967, 3139, 3255, 3306, 3354, 3453, 3663, 0]"
general election,1987,Cork North–Central ,Fianna Fáil,Paud Black,5,7224,,,43343,,"[2435, 58, 9, 27, 44, 39, 29, 491, 26, 0, 0, 0]","[2435, 2493, 2502, 2529, 2573, 2612, 2641, 3132, 3158, 0, 0, 0]"
general election,1987,Cork North–Central ,Progressive Democrats,Joseph McCarthy,5,7224,,,43343,,"[2199, 3, 5, 28, 17, 45, 34, 25, 0, 0, 0, 0]","[2199, 2202, 2207, 2235, 2252, 2297, 2331, 2356, 0, 0, 0, 0]"
general election,1987,Cork North–Central ,Fianna Fáil,Ann Whyte,5,7224,,,43343,,"[1144, 60, 3, 50, 64, 53, 23, 0, 0, 0, 0, 0]","[1144, 1204, 1207, 1257, 1321, 1374, 1397, 0, 0, 0, 0, 0]"
